Image,,xmin,ymin,xmax,ymax,label
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.cc36eff3f8e6e7ca1ceb2765570e9bc7.jpg,,244,135,262,162,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.cc36eff3f8e6e7ca1ceb2765570e9bc7.jpg,,378,118,405,151,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.cc36eff3f8e6e7ca1ceb2765570e9bc7.jpg,,352,113,380,145,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.cc36eff3f8e6e7ca1ceb2765570e9bc7.jpg,,300,115,328,149,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.cc36eff3f8e6e7ca1ceb2765570e9bc7.jpg,,274,133,311,179,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.cc36eff3f8e6e7ca1ceb2765570e9bc7.jpg,,255,127,289,173,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.cc36eff3f8e6e7ca1ceb2765570e9bc7.jpg,,225,122,250,157,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.cc36eff3f8e6e7ca1ceb2765570e9bc7.jpg,,156,128,180,157,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.cc36eff3f8e6e7ca1ceb2765570e9bc7.jpg,,124,131,158,164,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.cc36eff3f8e6e7ca1ceb2765570e9bc7.jpg,,164,177,201,213,mask
w1240-p16x9-5f8aa310737f8e0e6c43d95a68a82b03b6f60106_jpg.rf.cc36eff3f8e6e7ca1ceb2765570e9bc7.jpg,,203,121,228,153,mask
0_10725_jpg.rf.c4986c2742edac73623cf6f7f3a23e7d.jpg,,300,197,366,271,mask
0_10725_jpg.rf.c4986c2742edac73623cf6f7f3a23e7d.jpg,,96,138,151,202,mask
0_10725_jpg.rf.c4986c2742edac73623cf6f7f3a23e7d.jpg,,244,131,303,196,no-mask
0_10725_jpg.rf.c4986c2742edac73623cf6f7f3a23e7d.jpg,,56,195,123,274,no-mask
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked_jpg.rf.d5d0941d6bb1e140c1320558ba11a190.jpg,,171,175,192,196,no-mask
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked_jpg.rf.d5d0941d6bb1e140c1320558ba11a190.jpg,,206,174,217,187,mask
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked_jpg.rf.d5d0941d6bb1e140c1320558ba11a190.jpg,,230,189,241,201,mask
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked_jpg.rf.d5d0941d6bb1e140c1320558ba11a190.jpg,,220,170,235,186,mask
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked_jpg.rf.d5d0941d6bb1e140c1320558ba11a190.jpg,,316,92,409,176,mask
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked_jpg.rf.d5d0941d6bb1e140c1320558ba11a190.jpg,,241,132,293,186,mask
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked_jpg.rf.d5d0941d6bb1e140c1320558ba11a190.jpg,,119,122,171,184,mask
the-first-day-of-wuhan-s-closure-some-people-fled-some-panicked_jpg.rf.d5d0941d6bb1e140c1320558ba11a190.jpg,,4,125,58,187,mask
r1p00017o8357s6sno6_jpg.rf.d80624111f5298c9209ec086c2f96d32.jpg,,180,2,271,118,mask
so-19-_jpg.rf.c42db62b91868a2621c004719f85f077.jpg,,326,157,399,230,mask
so-19-_jpg.rf.c42db62b91868a2621c004719f85f077.jpg,,186,126,236,177,mask
so-19-_jpg.rf.c42db62b91868a2621c004719f85f077.jpg,,59,174,109,215,mask
pollution-mask-CE5HYF_jpg.rf.c85e9def9808cbd89e22f8b6c5beefee.jpg,,262,138,336,247,mask
pollution-mask-CE5HYF_jpg.rf.c85e9def9808cbd89e22f8b6c5beefee.jpg,,156,90,270,237,mask
soo-1-_jpg.rf.d5044f200a1c1d16a1ab2ba797ce9b98.jpg,,310,208,331,234,mask
soo-1-_jpg.rf.d5044f200a1c1d16a1ab2ba797ce9b98.jpg,,328,188,353,216,no-mask
soo-1-_jpg.rf.d5044f200a1c1d16a1ab2ba797ce9b98.jpg,,372,190,409,225,no-mask
soo-1-_jpg.rf.d5044f200a1c1d16a1ab2ba797ce9b98.jpg,,219,122,254,168,mask
soo-1-_jpg.rf.d5044f200a1c1d16a1ab2ba797ce9b98.jpg,,131,120,183,171,mask
soo-1-_jpg.rf.d5044f200a1c1d16a1ab2ba797ce9b98.jpg,,64,127,109,179,mask
TASS38012699_jpg.rf.c4b73d7d90d303285413e706d464cbab.jpg,,255,199,273,218,no-mask
TASS38012699_jpg.rf.c4b73d7d90d303285413e706d464cbab.jpg,,321,218,350,249,no-mask
TASS38012699_jpg.rf.c4b73d7d90d303285413e706d464cbab.jpg,,269,251,312,296,no-mask
TASS38012699_jpg.rf.c4b73d7d90d303285413e706d464cbab.jpg,,32,173,58,209,no-mask
TASS38012699_jpg.rf.c4b73d7d90d303285413e706d464cbab.jpg,,234,239,280,284,no-mask
TASS38012699_jpg.rf.c4b73d7d90d303285413e706d464cbab.jpg,,217,164,241,191,no-mask
TASS38012699_jpg.rf.c4b73d7d90d303285413e706d464cbab.jpg,,394,204,414,243,no-mask
TASS38012699_jpg.rf.c4b73d7d90d303285413e706d464cbab.jpg,,171,116,210,163,mask
sdsdsff_jpg.rf.d975e970cc681c04190161507f1d5a01.jpg,,312,121,355,171,mask
sdsdsff_jpg.rf.d975e970cc681c04190161507f1d5a01.jpg,,247,125,297,173,mask
sdsdsff_jpg.rf.d975e970cc681c04190161507f1d5a01.jpg,,164,136,205,182,mask
sdsdsff_jpg.rf.d975e970cc681c04190161507f1d5a01.jpg,,90,125,125,170,mask
sdsdsff_jpg.rf.d975e970cc681c04190161507f1d5a01.jpg,,7,133,42,175,mask
RTX7CD4D-e1580252893876_jpg.rf.ca756ef10aa30b722bd3e9ca7335c6bd.jpg,,303,109,337,139,mask
RTX7CD4D-e1580252893876_jpg.rf.ca756ef10aa30b722bd3e9ca7335c6bd.jpg,,238,116,258,137,mask
RTX7CD4D-e1580252893876_jpg.rf.ca756ef10aa30b722bd3e9ca7335c6bd.jpg,,155,96,177,122,mask
RTX7CD4D-e1580252893876_jpg.rf.ca756ef10aa30b722bd3e9ca7335c6bd.jpg,,75,107,97,130,mask
TB2R28UvUOWBKNjSZKzXXXfWFXa_--1116877752_jpg.rf.da56cd78c6af7abfdb6241677ec5d818.jpg,,230,81,379,255,mask
TB2R28UvUOWBKNjSZKzXXXfWFXa_--1116877752_jpg.rf.da56cd78c6af7abfdb6241677ec5d818.jpg,,55,40,205,218,mask
1580128422_jpg.rf.dcbfa2b50097dca6732f81ccbeacb1a6.jpg,,80,210,128,266,no-mask
1580128422_jpg.rf.dcbfa2b50097dca6732f81ccbeacb1a6.jpg,,356,217,402,280,mask
1580128422_jpg.rf.dcbfa2b50097dca6732f81ccbeacb1a6.jpg,,308,190,345,245,mask
1580128422_jpg.rf.dcbfa2b50097dca6732f81ccbeacb1a6.jpg,,242,207,292,264,mask
stock-photo-mother-and-her-daughter-walking-go-to-school-with-wearing-a-protection-mask-against-pm-air-1346870465_jpg.rf.da9cbc0bb161b2a6f5900f0a5f5d9e8f.jpg,,256,182,297,222,mask
stock-photo-mother-and-her-daughter-walking-go-to-school-with-wearing-a-protection-mask-against-pm-air-1346870465_jpg.rf.da9cbc0bb161b2a6f5900f0a5f5d9e8f.jpg,,165,87,208,133,mask
000b7b75-1600_jpg.rf.dfd25faeddf3f59fa6e8fd533ac18313.jpg,,72,107,114,153,no-mask
000b7b75-1600_jpg.rf.dfd25faeddf3f59fa6e8fd533ac18313.jpg,,263,124,297,165,no-mask
000b7b75-1600_jpg.rf.dfd25faeddf3f59fa6e8fd533ac18313.jpg,,311,148,361,209,mask
000b7b75-1600_jpg.rf.dfd25faeddf3f59fa6e8fd533ac18313.jpg,,200,134,241,190,mask
000b7b75-1600_jpg.rf.dfd25faeddf3f59fa6e8fd533ac18313.jpg,,0,144,30,192,mask
000b7b75-1600_jpg.rf.dfd25faeddf3f59fa6e8fd533ac18313.jpg,,127,117,155,146,mask
000b7b75-1600_jpg.rf.dfd25faeddf3f59fa6e8fd533ac18313.jpg,,150,138,192,185,mask
000b7b75-1600_jpg.rf.dfd25faeddf3f59fa6e8fd533ac18313.jpg,,49,139,106,205,mask
0_Concern-In-China-As-Mystery-Virus-Spreads_jpg.rf.dd5fb360a394aed96063c96c0c4d620b.jpg,,121,214,144,242,mask
0_Concern-In-China-As-Mystery-Virus-Spreads_jpg.rf.dd5fb360a394aed96063c96c0c4d620b.jpg,,106,126,159,197,mask
0_Concern-In-China-As-Mystery-Virus-Spreads_jpg.rf.dd5fb360a394aed96063c96c0c4d620b.jpg,,194,103,245,165,mask
0109-00176-096b1_jpg.rf.f0458c35b530648691bb98b6721c51bf.jpg,,178,24,290,150,mask
soooo_jpg.rf.ef314837ecfd60f2bc90e1f102ec1103.jpg,,252,70,322,129,no-mask
soooo_jpg.rf.ef314837ecfd60f2bc90e1f102ec1103.jpg,,240,120,269,151,mask
soooo_jpg.rf.ef314837ecfd60f2bc90e1f102ec1103.jpg,,81,158,149,223,mask
soooo_jpg.rf.ef314837ecfd60f2bc90e1f102ec1103.jpg,,70,120,106,154,mask
w1240-p16x9-fa978043deff83fed485af12d16e39c61398fc30_jpg.rf.ee532bf24436e849ed9dde973c35bf01.jpg,,105,92,318,311,mask
08165739_jpg.rf.eff3384c775026254d24f37769c4ff20.jpg,,345,155,374,188,mask
08165739_jpg.rf.eff3384c775026254d24f37769c4ff20.jpg,,287,152,313,183,mask
08165739_jpg.rf.eff3384c775026254d24f37769c4ff20.jpg,,201,122,246,179,mask
08165739_jpg.rf.eff3384c775026254d24f37769c4ff20.jpg,,216,99,260,148,mask
08165739_jpg.rf.eff3384c775026254d24f37769c4ff20.jpg,,169,91,211,136,mask
08165739_jpg.rf.eff3384c775026254d24f37769c4ff20.jpg,,110,191,156,246,mask
r1000019q689461s9r0_jpg.rf.f02d0ee899f896fbaf952f865264a783.jpg,,228,50,309,147,mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,66,139,99,185,no-mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,163,144,228,217,no-mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,192,92,213,117,no-mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,125,92,149,117,no-mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,246,116,274,151,no-mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,144,108,178,149,no-mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,34,104,74,147,no-mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,34,248,73,291,no-mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,108,164,156,230,mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,209,96,238,131,mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,262,122,296,164,mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,327,105,387,173,mask
0602623232127-web-tete_jpg.rf.dd3e866aa8ee1046a14d181af4e81e62.jpg,,266,195,330,281,mask
r1400018548960op29s_jpg.rf.dd4b05cfcdbb5a9488b7d041afd1afbd.jpg,,131,27,240,135,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,322,93,335,110,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,222,98,241,119,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,160,94,173,106,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,182,99,196,113,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,97,96,119,126,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,85,106,107,138,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,45,198,95,257,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,124,179,158,228,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,157,139,189,179,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,211,129,239,167,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,220,161,253,204,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,256,125,288,163,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,328,110,349,139,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,346,95,365,112,mask
125895-untitled-design-30_jpg.rf.dfec7cc43acfefe71b9c381b1b6e6a89.jpg,,302,110,320,133,no-mask
r1000019q679o5611r7_jpg.rf.e89c0f2365d1201965cd66b00bc46a2d.jpg,,135,4,246,121,mask
1_13_jpg.rf.f357f8380ee30652f0634176bd18d4fa.jpg,,355,143,403,201,mask
1_13_jpg.rf.f357f8380ee30652f0634176bd18d4fa.jpg,,330,163,352,193,mask
1_13_jpg.rf.f357f8380ee30652f0634176bd18d4fa.jpg,,236,102,255,131,mask
1_13_jpg.rf.f357f8380ee30652f0634176bd18d4fa.jpg,,194,116,223,149,mask
1_13_jpg.rf.f357f8380ee30652f0634176bd18d4fa.jpg,,134,100,162,129,mask
1_13_jpg.rf.f357f8380ee30652f0634176bd18d4fa.jpg,,47,117,105,188,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,289,114,300,127,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,38,217,52,234,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,61,235,74,252,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,0,190,12,207,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,44,189,63,206,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,23,186,37,202,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,31,104,44,116,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,31,112,42,125,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,64,162,77,178,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,48,159,62,175,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,96,123,107,135,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,87,135,98,149,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,52,137,65,152,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,83,127,94,140,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,103,137,115,151,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,119,133,131,146,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,138,122,149,138,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,101,168,115,184,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,135,158,150,175,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,147,137,160,153,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,128,113,140,127,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,104,99,114,110,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,118,91,128,103,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,127,82,136,94,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,145,63,154,73,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,142,73,151,84,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,157,75,167,87,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,162,89,172,100,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,159,114,171,127,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,174,86,185,98,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,169,72,179,83,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,184,63,192,71,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,193,76,202,86,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,207,80,216,87,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,202,96,213,107,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,167,157,183,176,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,224,153,237,169,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,227,138,239,154,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,204,122,216,136,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,182,146,198,163,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,194,157,208,174,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,215,160,230,178,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,270,163,284,179,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,243,162,259,183,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,257,138,269,154,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,262,103,273,116,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,275,94,284,106,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,221,63,230,75,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,219,85,229,97,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,232,73,242,85,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,259,80,270,92,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,254,109,265,122,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,256,63,266,70,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,273,76,282,86,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,283,79,294,91,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,288,83,298,94,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,314,63,323,70,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,298,87,308,98,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,356,69,365,80,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,335,76,345,88,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,325,85,335,94,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,302,97,311,107,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,345,84,354,93,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,394,65,403,76,no-mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,380,71,391,82,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,366,76,377,89,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,356,103,367,115,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,337,103,348,116,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,315,122,327,137,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,349,119,360,132,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,379,106,390,120,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,401,83,413,98,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,389,107,401,120,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,372,135,381,145,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,356,146,370,161,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,346,135,358,149,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,330,141,345,157,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,407,193,415,212,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,376,145,390,161,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,371,176,385,194,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,363,186,380,205,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,298,168,314,185,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,279,172,295,192,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,290,182,306,202,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,142,182,161,202,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,169,175,185,193,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,196,180,215,201,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,180,206,197,226,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,359,160,373,176,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,238,198,258,220,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,179,205,179,205,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,186,218,207,240,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,19,248,45,271,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,363,324,388,350,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,291,204,309,224,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,278,207,298,229,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,383,204,400,225,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,380,222,403,249,mask
0_8w7mkX-PHcfMM5s6_jpeg_jpg.rf.e422f87e31059416654757bb5ebc8faf.jpg,,382,274,401,299,mask
